volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,author,title,genretags
22676,1987,1987,1932,1987,m,us,12.38345696,0.015913281,0,1,"Flynn, Robert,",Wanderer Springs,teamred | chirandom
10793,1945,1945,1874,1945,f,us,17.54665134,0.255630934,0,1,"Stein, Gertrude,",Wars I have seen,teamred | chirandom
24382,1996,1996,1937,1996,f,us,15.41490104,0.131439815,0,1,"Oates, Joyce Carol,",We were the Mulvaneys,chirandom
20428,1960,1960,1926,1960,m,us,13.7228048,0.161117777,0,1,"Sigal, Clancy,",Weekend in Dinlock,teamblack | chirandom
nyp.33433074954656,1902,1902,0,1902,m,us,15.96850874,0.407261982,1,1,"Owen, Harle Oren.",Welsh rarebit tales,locscifi | teamred
20114,1953,1953,1909,1953,m,us,11.92148601,0.853629514,1,1,"Pangborn, Edgar,",West of the sun,teamblack | chirandom | stew | chiscifi
22878,1988,1988,1933,1988,f,us,16.91529703,0.628822953,1,1,"Engh, M. J,",Wheel of the winds,teamred | chiscifi
uc2.ark+=13960=t48p64044,1894,1894,1832,1894,m,uk,15.54316551,0.157128062,0,1,"Henty, G. A.",When London burned,teamblack | random
dul1.ark+=13960=t80k32x0x,1899,1899,1866,1899,m,uk,12.87703279,0.997628033,1,1,"Wells, H. G.",When the sleeper wakes,locscifi | teamred
20485,1962,1962,1906,1962,m,us,12.71668196,0.978429866,1,1,"Clifton, Mark,",When they come from space,teamblack | chiscifi
23601,1987,1987,1954,1987,f,uk,11.93373379,0.035726131,0,1,"Gregory, Philippa,",Wideacre,teamred | chirandom
20021,1951,1951,1916,1951,m,us,11.28810604,0.983780972,1,1,"MacDonald, John D.",Wine of the dreamers,teamblack | stew | chiscifi
10761,1944,1944,1905,1944,f,us,10.38367718,0.005478547,0,1,"Walker, Mildred",Winter wheat,teamred | chirandom
11191,1927,1927,1875,1927,m,uk,13.19781652,0.039361267,0,1,"Buchan, John,",Witch wood,teamblack | chirandom | chifantasy
mdp.39015063949229,1894,1894,1862,1894,m,uk,13.06288415,0.052959572,0,1,"Scott, Hugh Stowell,",With edged tools;,teamblack | random
10086,1930,1930,1862,1930,m,us,13.65525018,0.268231867,0,1,"Stratemeyer, Edward,",With Taylor on the Rio Gr,teamblack | chirandom
21355,1976,1976,1936,1976,f,us,11.53900373,0.180875212,1,1,"Piercy, Marge,",Woman on the edge of time,chiutopia | teamred | chiscifi
11004,1950,1950,1909,1950,m,us,11.48094392,0.994800498,1,1,"Phillips, Rog,",Worlds within,stew | teamred | chifantasy | chiscifi
uc1.b3578887,1897,1897,1859,1897,f,us,15.13233743,0.805515806,1,1,"Wait, Frona Eunice,",Yermah the Dorado,femscifi | teamred
20240,1956,1956,1916,1956,m,us,10.44079062,0.033692779,0,1,"MacDonald, John D.",You live once,teamblack | chirandom
10526,1937,1937,1866,1937,m,us,13.49520649,0.993101631,1,1,"Pseudoman, Akkad,",Zero to eighty,teamblack | chirandom | chiscifi
