Column1,volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,author,title,genretags
run3,25987,1999,1999,1942,1999,m,us,12.20737812,0.999805885,1,1,"Crichton, Michael,",Timeline,chiscifi
run3,21335,1976,1976,1908,1976,m,us,12.85983406,0.128087518,0,1,"L'Amour, Louis,",To the Far Blue Mountains,teamblack | chirandom
run3,inu.30000118528748,1913,1913,0,1913,m,uk,15.86537745,0.005124531,0,1,"Knight, Arthur Lee.",Told in the Indian twilig,teamred | random
run3,uiuo.ark+=13960=t58d0ds3h,1868,1868,0,1868,m,uk,14.06468931,2.69E-05,0,1,"Knight, Legh.",Tonic bitters,teamred | random
run3,nyp.33433074864889,1888,1888,1836,1888,m,uk,15.77742384,0.031773467,0,1,"Goodman, E. J.",Too curious,teamred | random | supernatural
run3,20102,1953,1953,1905,1953,f,us,10.44681676,2.88E-05,0,1,"Lasswell, Mary,",Tooner Schooner,teamred | chirandom
run3,20632,1965,1965,1928,1965,m,us,13.6582126,0.00646721,0,1,"Friedman, Sanford,",Totempole,teamblack | chirandom
run3,24593,1997,1997,1932,1997,m,us,15.77561535,0.160130543,1,1,"Updike, John,",Toward the end of time,chiscifi
run3,21501,1978,1978,1945,1978,m,us,11.21261778,0.017073294,0,1,"Brown, Wesley,",Tragic magic,teamred | chirandom
run3,mdp.39015004307362,1870,1873,1828,1870,m,fr,14.70608207,0.999948729,1,1,"Verne, Jules,",Twenty thousand leagues u,teamred | anatscifi
run3,Derleth1948,1948,1948,1909,1948,m,us,13.04004902,0.95544804,1,1,"Derleth, August,",Two stories by Derleth,teamred | pbgothic | chiscifi
run3,njp.32101063580995,1903,1903,1866,1903,m,us,16.55414279,0.000980696,0,1,"Isham, Frederic Stewart,",Under the rose,teamred | random
run3,24816,1999,1999,1948,1999,f,us,11.41663679,5.05E-05,0,1,"Berg, Elizabeth,",Until the real thing comes along,chirandom
run3,20496,1962,1962,1927,1962,m,us,12.11372623,0.99998098,1,1,"Garrett, Randall,",Unwise child,teamred | stew | chiscifi
run3,24800,1998,1998,1951,1998,m,us,12.69698063,0.99982085,1,1,"Zahn, Timothy,",Vision of the future,chiscifi
run3,20544,1963,1963,1922,1963,m,us,30.23659269,1.73E-07,0,1,"Kerouac, Jack,",Visions of Gerard,teamblack | chirandom
run3,22803,1987,1987,1953,1987,m,us,11.77390769,0.999999603,1,1,"Williams, Walter Jon,",Voice of the whirlwind,chiscifi | teamblack | chirandom
run3,LindsayVoyageToArcturus1920,1920,1920,1876,1920,m,uk,12.93671613,0.99999961,1,1,"Lindsay, David,",Voyage To Arcturus,teamred | stew | anatscifi | chifantasy
run3,10916,1948,1948,1904,1948,m,us,11.9724888,0.999984465,0,1,"Skinner, B. F.",Walden Two,teamblack | chiutopia | chirandom
run3,22676,1987,1987,1932,1987,m,us,12.38345696,1.78E-05,0,1,"Flynn, Robert,",Wanderer Springs,teamred | chirandom
run3,10793,1945,1945,1874,1945,f,us,17.54665134,0.016940749,0,1,"Stein, Gertrude,",Wars I have seen,teamred | chirandom
run3,20428,1960,1960,1926,1960,m,us,13.7228048,0.000936614,0,1,"Sigal, Clancy,",Weekend in Dinlock,teamblack | chirandom
run3,nyp.33433074954656,1902,1902,0,1902,m,us,15.96850874,0.088553321,1,1,"Owen, Harle Oren.",Welsh rarebit tales,teamred | locscifi
run3,20114,1953,1953,1909,1953,m,us,11.92148601,0.973054945,1,1,"Pangborn, Edgar,",West of the sun,stew | chiscifi | teamblack | chirandom
run3,22878,1988,1988,1933,1988,f,us,16.91529703,0.947391685,1,1,"Engh, M. J,",Wheel of the winds,teamred | chiscifi
run3,uc2.ark+=13960=t48p64044,1894,1894,1832,1894,m,uk,15.54316551,0.007488095,0,1,"Henty, G. A.",When London burned,teamblack | random
run3,dul1.ark+=13960=t80k32x0x,1899,1899,1866,1899,m,uk,12.87703279,0.99999997,1,1,"Wells, H. G.",When the sleeper wakes,teamred | locscifi
run3,20485,1962,1962,1906,1962,m,us,12.71668196,0.999927325,1,1,"Clifton, Mark,",When they come from space,teamblack | chiscifi
run3,23601,1987,1987,1954,1987,f,uk,11.93373379,6.66E-05,0,1,"Gregory, Philippa,",Wideacre,teamred | chirandom
run3,20021,1951,1951,1916,1951,m,us,11.28810604,0.999950261,1,1,"MacDonald, John D.",Wine of the dreamers,stew | teamblack | chiscifi
run3,10761,1944,1944,1905,1944,f,us,10.38367718,9.84E-07,0,1,"Walker, Mildred",Winter wheat,teamred | chirandom
run3,11191,1927,1927,1875,1927,m,uk,13.19781652,0.00057229,0,1,"Buchan, John,",Witch wood,teamblack | chifantasy | chirandom
run3,mdp.39015063949229,1894,1894,1862,1894,m,uk,13.06288415,0.000510131,0,1,"Scott, Hugh Stowell,",With edged tools;,teamblack | random
run3,10086,1930,1930,1862,1930,m,us,13.65525018,0.101701992,0,1,"Stratemeyer, Edward,",With Taylor on the Rio Gr,teamblack | chirandom
run3,21355,1976,1976,1936,1976,f,us,11.53900373,0.028967675,1,1,"Piercy, Marge,",Woman on the edge of time,teamred | chiutopia | chiscifi
run3,11004,1950,1950,1909,1950,m,us,11.48094392,0.999999226,1,1,"Phillips, Rog,",Worlds within,teamred | stew | chifantasy | chiscifi
run3,uc1.b3578887,1897,1897,1859,1897,f,us,15.13233743,0.957458273,1,1,"Wait, Frona Eunice,",Yermah the Dorado,teamred | femscifi
run3,20240,1956,1956,1916,1956,m,us,10.44079062,6.67E-05,0,1,"MacDonald, John D.",You live once,teamblack | chirandom
run3,10526,1937,1937,1866,1937,m,us,13.49520649,0.999999544,1,1,"Pseudoman, Akkad,",Zero to eighty,chiscifi | teamblack | chirandom
