volid,dateused,pubdate,birthdate,firstpub,gender,nation,allwords,logistic,realclass,trainflag,author,title,genretags
uc2.ark+=13960=t48p64044,1894,1894,1832,1894,m,uk,15.54316551,0.015498671,0,1,"Henty, G. A.",When London burned,teamblack | random
uc2.ark+=13960=t4bn9zk9h,1887,1888,1847,1887,m,us,13.12367836,0.036663149,0,1,"Fawcett, Edgar,",Olivia Delaplaine,teamred | random
uc2.ark+=13960=t5db7zr5v,1879,1879,1839,1879,m,us,14.6422018,0.011790305,0,1,"Adams, Robert Chamblet,","On board the ""Rocket""",teamblack | random
uc2.ark+=13960=t6251m863,1871,1871,1838,1871,m,uk,14.18374705,0.00187905,0,1,"Farjeon, B. L.",Joshua Marvel,teamblack | random
uc2.ark+=13960=t7tm74c51,1904,1904,1870,1904,m,us,15.85861563,0.24968793,0,1,"Orcutt, William Dana,",Robert Cavelier,teamred | random
uc2.ark+=13960=t9668pw05,1894,1894,1833,1894,m,fr,14.80398279,4.77E-05,0,1,"Theuriet, Andr?,",The Abb? Daniel,teamblack | random
uc2.ark+=13960=t9s17v81t,1909,1909,1852,1909,m,us,14.60629541,0.000325173,0,1,"Egan, Maurice Francis,",The wiles of Sexton Magin,teamblack | random
uiuo.ark+=13960=t0ft97228,1876,1876,1830,1876,m,uk,15.01046194,0.000731655,0,1,"Robinson, Frederick Willi",As long as she lived,teamred | random
uiuo.ark+=13960=t1qf99m3q,1875,1875,1831,1875,m,uk,15.05477032,0.119305402,0,1,"Mason, Charles Welsh.","The rape of the gamp; or,",teamblack | random
uiuo.ark+=13960=t48p6974b,1868,1868,1813,1868,m,uk,16.0872516,0.309385978,0,1,"Capes, J. M.",The mosaic-worker's daugh,teamblack | random
uiuo.ark+=13960=t7cr65585,1886,1886,1855,1886,f,uk,15.84721802,0.998836214,1,1,"Corelli, Marie,",A romance of two worlds,locscifi | femscifi | teamred
uiuo.ark+=13960=t8x92v101,1826,1826,0,1826,f,uk,20.64320608,0.792645331,1,1,"Shelley, Mary Wollstonecr",The last man,femscifi | teamred
uiuo.ark+=13960=t9474zg09,1883,1883,1829,1883,m,uk,19.40058606,0.000431807,0,1,"Oliphant, Laurence,",Altiora Peto,teamred | random
uva.x000380956,1865,1874,1828,1865,m,fr,15.97583394,0.999447691,1,1,"Verne, Jules,",From the Earth to the Moo,teamred | anatscifi | stew
uva.x000459624,1897,1897,1840,1897,m,uk,14.79369586,0.013379179,0,1,"Hardy, Thomas,",The well-beloved;,teamblack | random
uva.x000674483,1888,1888,1851,1888,f,uk,15.03726633,0.00809807,0,1,"Ward, Humphry,",Robert Elsmere,teamblack | random
uva.x000676502,1899,1899,1846,1899,m,us,11.55711277,0.008129997,0,1,"Thornton, Marcellus Eugen","My ""budie"" and I",teamred | random
uva.x030223689,1871,1871,1803,1871,m,uk,19.6843166,0.999989501,1,1,"Lytton, Edward Bulwer Lyt",The coming race,teamblack | anatscifi
uva.x030743237,1880,1880,1838,1880,m,us,15.87853297,0.008044718,0,1,"Scudder, Horace Elisha,",Doings of the Bodley fami,teamblack | random
